MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4602489,2014,No 1 Strip,West Virginia (Northern),Mineral,Temporarily closed,Surface,Independent Producer Operator,Mine only,D & L Coal Company Inc,"Rte 6,  Box 6192, Keyser, WV 26726",,Appalachia Northern,108,1,8,4.68213122712422
4609196,2014,Piedmont Mine,West Virginia (Northern),Mineral,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Duckworth Coal Inc,"19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,6078,5,2737,8.712430973476739
4607165,2014,North Surface Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1100, Holden, WV 25625",,Appalachia Central,469357,51,121078,13.059118951897023
4608632,2014,No 9 Surface,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Premium Energy Llc,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,17037,5,11500,9.743142728545543
4608715,2014,Pond Creek Mine No. 1,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651",,Appalachia Central,16222,12,24962,9.69412362463029
4608808,2014,Ruby Energy,West Virginia (Southern),Mingo,Active,Underground,Operating Subsidiary,Mine only,"Spartan Mining Co., Inc.","P.O. Box 1120, Holden, WV 25625",,Appalachia Central,1091579,185,424801,13.903135829815222
4608930,2014,Grapevine South Surface Mine,West Virginia (Southern),Mingo,Active,Surface,Contractor,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,285753,34,80441,12.56288308028961
4609018,2014,No. 8,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,338906,118,259893,12.733478061775985
4609075,2014,Mt-101,West Virginia (Southern),Mingo,Active,Surface,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685",,Appalachia Central,2097009,126,313232,14.55602260172034
4609215,2014,Upper Cedar Grove Mine No 5,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651",,Appalachia Central,31978,14,28159,10.372803445345365
4609272,2014,Lower Alma No 6,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Glen Alum Operations, Llc","P.O. Box 110, Wharncliffe, WV 25651",,Appalachia Central,30061,13,26554,10.310983929553371
4609277,2014,Alma No 1 Deep Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Consol Of Kentucky Inc.,"P.O. Box 76, Naugatuck, WV 25685",,Appalachia Central,11,1,2499,2.3978952727983707
4609279,2014,No. 3-A Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,1487,3,1532,7.304515946460155
4609345,2014,Remining #3,West Virginia (Southern),Mingo,Active,Surface,Independent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,265288,15,37396,12.4885713072898
4601456,2014,Federal No 2,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Eastern Associated Coal Llc,"1044 Miracle Run Rd, Fairview, WV 26570",United Mine Workers Of America,Appalachia Northern,2866980,488,1094469,14.868769768908145
4604387,2014,Prime No. 1 Mine,West Virginia (Northern),Monongalia,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Dana Mining Company Llc,"308 Dents Run Road, Morgantown, WV 26501",,Appalachia Northern,981713,173,413351,13.79705428392766
4605589,2014,Crawdad No 1 Mine,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine only,Red Bone Mining Company,"P.O. Box 60, Dellslow, WV 26531",,Appalachia Northern,348047,46,99879,12.760092807108437
4605995,2014,Preparation Plant No 1,West Virginia (Northern),Monongalia,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Coresco Llc,"308 Dents Run Road, Morgantown, WV 26501",,Appalachia Northern,44434,6,13473,10.701760221137073
4609408,2014,Laurita Surface Mine,West Virginia (Northern),Monongalia,Temporarily closed,Surface,Independent Producer Operator,Mine only,Scjl Co-Leasing Corp. Inc.,"8 Hunter Zane Rd, Fairmont, WV 26554",,Appalachia Northern,11854,3,2401,9.380420642347783
4608365,2014,Grassy Creek No 1,West Virginia (Southern),Nicholas,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 180, Leivasy, WV 26676",,Appalachia Central,64782,33,81412,11.078783065975195
4608787,2014,Jerry Fork Eagle,West Virginia (Southern),Nicholas,Active,Underground,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 857, Summersville, WV 26651",,Appalachia Central,490204,113,245261,13.102576909977577
4609266,2014,Hominy Creek Mine,West Virginia (Southern),Nicholas,Permanently abandoned,Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 150, Leivasy, WV 26676",,Appalachia Central,64012,27,62001,11.06682584476588
4609440,2014,Rock Camp Surface No. 1,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Spring Creek Energy Company, L","800 Main Street, Summersville, WV 26651",,Appalachia Central,32801,9,21765,10.39821428171237
4608864,2014,Tunnel Ridge Mine,West Virginia (Northern),Ohio,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Tunnel Ridge, Llc","2596 Battle Run Road, Triadelphia, WV 26059",,Appalachia Northern,5627411,510,1083758,15.543160036444716
4605252,2014,Beckley Pocahontas Mine,West Virginia (Southern),Raleigh,Active,Underground,Independent Producer Operator,Mine only,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836",,Appalachia Central,973859,271,566163,13.789021808285003
4607191,2014,Josephine No 2 Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"109 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,33401,46,67364,10.416341118636355
4608315,2014,Brushy Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,403571,119,267571,12.908107711559898
4608551,2014,Marsh Fork Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,147149,63,142234,11.899200957851916
4608716,2014,Tams No.1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Independent Producer Operator,Mine only,"Tams Management, Inc","302 South Jefferson Street, Roanoke, VA 24011",,Appalachia Central,60856,18,41935,11.016265696677138
4608829,2014,Beckley Mine,West Virginia (Southern),Raleigh,Active,Underground,Contractor,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801",,Appalachia Central,240787,52,92919,12.391668004248505
4608878,2014,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878",,Appalachia Central,1070037,261,609622,13.883203785279486
4608977,2014,Edwight Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"8641 Coal River Road, Naoma, WV 25140",,Appalachia Central,920891,111,270646,13.733096958613597
4609026,2014,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Inc.,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,686073,75,189731,13.438739315040625
4609048,2014,Slip Ridge Cedar Grove Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Inc.","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,554209,119,302168,13.225297150903838
4609091,2014,Horse Creek Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,400043,104,224937,12.899327320312407
4609092,2014,Allen Powellton Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,309872,56,126891,12.643914587967513
4609096,2014,Pocahontas Highwall Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801",,Appalachia Central,62209,12,36336,11.038254962793788
4609409,2014,Shm 12-66,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Inc.,"4101 Slate Dr., Scarbro, WV 25917",,Appalachia Central,78122,6,16015,11.266026986301403
4609475,2014,Workman Creek Surface,West Virginia (Southern),Raleigh,Active,Surface,Independent Producer Operator,Mine only,Republic Energy Inc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,208527,35,90609,12.247823808239936
4609192,2014,Leer Mine,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Mine only,Aci Tygart Valley,"1200 Tygart Drive, Grafton, WV 26354",,Appalachia Northern,2713359,418,1034002,14.813697908725333
4609407,2014,Rager Surface Mine,West Virginia (Northern),Taylor,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Rebekah Coal Company, Inc.","P.O. Box 111, Independence, WV 26374",,Appalachia Northern,220,3,260,5.393627546352362
3609383,2014,3119,West Virginia (Northern),Tucker,Temporarily closed,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",,Appalachia Northern,5352,3,2160,8.585225601808064
4609028,2014,Mountain View Mine,West Virginia (Northern),Tucker,Active,Underground,Operating Subsidiary,Mine only,"Mettiki Coal Wv, Llc","293 Table Rock Road, Oakland, MD 21550",,Appalachia Northern,1920877,227,482740,14.468292410549257
4608194,2014,Pleasant Hill Mine,West Virginia (Northern),Upshur,Active,Underground,Independent Producer Operator,Mine only,Carter Roag Coal Company,"1023 Lanham Cemetary Road, Tallmansville, WV 26237",,Appalachia Northern,378306,128,300915,12.843458670923576
4609000,2014,Lane Ridge Surface Mine,West Virginia (Northern),Upshur,Temporarily closed,Surface,Independent Producer Operator,Mine only,Nesco Inc,"Rt. 7, Box 543, Fairmont, WV 26554",,Appalachia Northern,26832,7,12296,10.19735048406299
4407089,2014,Auger #32,West Virginia (Southern),Wayne,Temporarily closed,Surface,Independent Producer Operator,Mine only,Roadway Unlimited Llc,"28729 Amber Lea Lane, Catlettsburg, KY 41129",,Appalachia Central,21019,2,3229,9.95318206955998
4605121,2014,Camp Creek Mine,West Virginia (Southern),Wayne,Active,Underground,Operating Subsidiary,Mine only,Rockspring Development Inc,"P.O. Box 390, East Lynn, WV 25512",,Appalachia Central,2308111,407,950806,14.65193999904119
4606213,2014,Mine No 4,West Virginia (Northern),Webster,Active,Underground,Independent Producer Operator,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,68348,30,68286,11.132367580568165
4608885,2014,Poplar Ridge No 1 Deep Mine,West Virginia (Northern),Webster,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,483435,63,142341,13.088672148436862
4609036,2014,Seven Pines,West Virginia (Northern),Webster,Active,Surface,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"2691 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,1042546,86,196859,13.857176356381867
4609133,2014,Cove Mountain Deep Mine,West Virginia (Northern),Webster,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,208432,41,65368,12.247368127937346
4609353,2014,Jackson Bridge 1,West Virginia (Northern),Webster,Active,Underground,Independent Producer Operator,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601",,Appalachia Northern,259578,56,122149,12.466812514458235
1519126,2014,M.C. #39,West Virginia (Southern),Wyoming,Temporarily closed,Surface,Independent Producer Operator,Mine only,Augustus Augering & Contractin,"229 Kelly Branch Road, Salyersville, KY 41465",,Appalachia Central,1800,2,460,7.495541943884256
4407041,2014,Appalachian Highwall Mtn Laure,West Virginia (Southern),Wyoming,Temporarily closed,Surface,Contractor,Mine only,"Appalachian Highwall Mining, L","P.O. Box 708, Salyersville, KY 41465",,Appalachia Central,36847,5,4645,10.51452948317723
4601544,2014,Road Fork #51 Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Spartan Mining Company,"208 Business Street, Beckley, WV 25801",,Appalachia Central,466395,139,302086,13.052788193549292
4601816,2014,Pinnacle Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Pinnacle Mining Company Llc,"P.O. Box 338, Pineville, WV 24874",United Mine Workers Of America,Appalachia Central,2747256,470,967746,14.82611315330897
4606263,2014,Wyoming No 2,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","P.O. Box 530, Pineville, WV 24874",,Appalachia Central,198737,86,194760,12.199737621572298
4609062,2014,Coal Mountain No 1 Surface,West Virginia (Southern),Wyoming,Active,Surface,Independent Producer Operator,Mine only,Dynamic Energy Inc,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers Of America,Appalachia Central,19783,13,24641,9.892578262028092
4609301,2014,Still Run No 3,West Virginia (Southern),Wyoming,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801",,Appalachia Central,182882,78,154094,12.116596415101823
4609319,2014,Lower War Eagle,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,757030,182,449653,13.537158161753224
4609411,2014,Mine No. 1,West Virginia (Southern),Wyoming,Temporarily closed,Underground,Independent Producer Operator,Mine only,"S & M Energy Resources, Llc","P.O. Box 142, Justice, WV 24851",,Appalachia Central,1500,5,4860,7.313220387090301
4609427,2014,Eagle #3 Mine,West Virginia (Southern),Wyoming,Active,Underground,Independent Producer Operator,Mine only,"Wildcat Energy, Llc","P.O. Box 260, Bolt, WV 25817",,Appalachia Central,207524,55,139553,12.243002274615083
4800083,2014,Wyodak Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Wyodak Resources Development C,"3338 Garner Lake Rd, Gillette, WY 82716",,Powder River Basin,4317023,66,119906,15.27807660229734
4800732,2014,Belle Ayr Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3040, Gillette, WY 82717",,Powder River Basin,15796556,264,577030,16.575302499553718
4800977,2014,Black Thunder,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732",,Powder River Basin,101016860,1604,3340390,18.430797991567225
4800992,2014,Cordero Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Cordero Mining Llc,"P.O. Box 1449, Gillette, WY 82717",,Powder River Basin,34809101,621,1318253,17.36538943354203
4800993,2014,Rawhide Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","P.O. Box 3042, Gillette, WY 82717",,Powder River Basin,15473474,219,419209,16.554637761010223
4801034,2014,Caballo Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","2298 Bishop Rd/Caller Box 3041, Gillette, WY 82717",,Powder River Basin,7990986,119,233377,15.893824714384097
4801078,2014,Eagle Butte Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3040, Gillette, WY 82717",,Powder River Basin,20690237,286,639862,16.845172504465207
